DEPARTAMENTO;CLASE;TIPO;NOMBRE;NOMBRE CIENTÍFICO;IMAGEN;ICONO
Cundinamarca;Animales;Introducida;Abeja Melífera Europea;Apis mellifera;https://static.inaturalist.org/photos/2369526/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Mariquita Asiática;Harmonia axyridis;https://inaturalist-open-data.s3.amazonaws.com/photos/30978499/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Paloma Doméstica;Columba livia;https://inaturalist-open-data.s3.amazonaws.com/photos/96934693/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Caracol Europeo de Jardín;Cornu aspersum;https://inaturalist-open-data.s3.amazonaws.com/photos/16302570/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Falsa Viuda Negra Mordedora;Steatoda nobilis;https://inaturalist-open-data.s3.amazonaws.com/photos/53352329/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Mosca Tigre;Eristalinus taeniops;https://inaturalist-open-data.s3.amazonaws.com/photos/54514108/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Pato Norteño;Anas platyrhynchos;https://inaturalist-open-data.s3.amazonaws.com/photos/95268822/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Mosca Zángano Europea;Eristalis tenax;https://inaturalist-open-data.s3.amazonaws.com/photos/19770890/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cochinilla Europea;Porcellio scaber;https://inaturalist-open-data.s3.amazonaws.com/photos/355369366/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Caracol Gigante Africano;Lissachatina fulica;https://inaturalist-open-data.s3.amazonaws.com/photos/88159842/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Langostino Americano;Procambarus clarkii;https://inaturalist-open-data.s3.amazonaws.com/photos/31412659/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Besucona Asiática;Hemidactylus frenatus;https://static.inaturalist.org/photos/11761127/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Babosa Amarilla;Limacus flavus;https://inaturalist-open-data.s3.amazonaws.com/photos/185447571/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Gato Doméstico;Felis catus;https://inaturalist-open-data.s3.amazonaws.com/photos/129658776/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Turpial Guajiro;Icterus icterus;https://inaturalist-open-data.s3.amazonaws.com/photos/258430855/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Perro Doméstico;Canis familiaris;https://inaturalist-open-data.s3.amazonaws.com/photos/215940095/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Ganso Común;Anser anser;https://inaturalist-open-data.s3.amazonaws.com/photos/61334030/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cochinilla Mediterránea;Armadillidium vulgare;https://inaturalist-open-data.s3.amazonaws.com/photos/175293083/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Viuda Café;Latrodectus geometricus;https://inaturalist-open-data.s3.amazonaws.com/photos/29119102/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Rata Gris Asiática;Rattus norvegicus;https://inaturalist-open-data.s3.amazonaws.com/photos/73555875/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Carpa Común Europea;Cyprinus carpio;https://inaturalist-open-data.s3.amazonaws.com/photos/2754663/small.JPG;No disponible
Cundinamarca;Animales;Introducida;Babosa Gris de Jardín;Deroceras reticulatum;https://inaturalist-open-data.s3.amazonaws.com/photos/17942033/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Mosca del Establo;Stomoxys calcitrans;https://static.inaturalist.org/photos/174154594/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cucaracha Australiana;Periplaneta australasiae;https://inaturalist-open-data.s3.amazonaws.com/photos/2677557/small.jpg;No disponible
Cundinamarca;Animales;Introducida;No disponible;Parasteatoda tepidariorum;https://inaturalist-open-data.s3.amazonaws.com/photos/245771497/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Rata Negra;Rattus rattus;https://inaturalist-open-data.s3.amazonaws.com/photos/103883559/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Ganso Egipcio;Alopochen aegyptiaca;https://inaturalist-open-data.s3.amazonaws.com/photos/130517490/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Carpa China;Cyprinus rubrofuscus;https://inaturalist-open-data.s3.amazonaws.com/photos/88841047/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Gallo Asiático;Gallus gallus;https://inaturalist-open-data.s3.amazonaws.com/photos/3784873/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Catarina Convergente;Hippodamia convergens;https://static.inaturalist.org/photos/1114606/small.JPG;No disponible
Cundinamarca;Animales;Introducida;No disponible;Neoscona nautica;https://inaturalist-open-data.s3.amazonaws.com/photos/57764397/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Ratón Casero Eurasiático;Mus musculus;https://inaturalist-open-data.s3.amazonaws.com/photos/114043454/small.jpg;No disponible
Cundinamarca;Animales;Introducida;No disponible;Urocerus gigas;https://inaturalist-open-data.s3.amazonaws.com/photos/17321788/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Trucha Arcoiris;Oncorhynchus mykiss;https://static.inaturalist.org/photos/60921460/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cucaracha Roja Africana;Periplaneta americana;https://inaturalist-open-data.s3.amazonaws.com/photos/50490584/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Gallineta Pintada;Numida meleagris;https://inaturalist-open-data.s3.amazonaws.com/photos/199644869/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Ganado Vacuno;Bos taurus;https://static.inaturalist.org/photos/253757919/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Caballo;Equus caballus;https://inaturalist-open-data.s3.amazonaws.com/photos/23672580/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Capuchino Tricolor;Lonchura malacca;https://inaturalist-open-data.s3.amazonaws.com/photos/28340851/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Araña Cangrejo Gigante;Heteropoda venatoria;https://inaturalist-open-data.s3.amazonaws.com/photos/18282517/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Geco Enlutado;Lepidodactylus lugubris;https://inaturalist-open-data.s3.amazonaws.com/photos/9157761/small.jpg;No disponible
Cundinamarca;Animales;Introducida;No disponible;Hemidactylus angulatus;https://static.inaturalist.org/photos/65479/small.JPG;No disponible
Cundinamarca;Animales;Introducida;Catarina de Siete Puntos;Coccinella septempunctata;https://inaturalist-open-data.s3.amazonaws.com/photos/5669923/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Rana Toro;Lithobates catesbeianus;https://inaturalist-open-data.s3.amazonaws.com/photos/4654051/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Hormiga Africana Loca de Antenas Largas;Paratrechina longicornis;https://inaturalist-open-data.s3.amazonaws.com/photos/70729410/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Chinche del Urapán;Tropidosteptes chapingoensis;https://inaturalist-open-data.s3.amazonaws.com/photos/31906911/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Tortuga Gravada;Trachemys scripta;https://inaturalist-open-data.s3.amazonaws.com/photos/120834277/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cucaracha de Surinam;Pycnoscelus surinamensis;https://static.inaturalist.org/photos/65874985/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Tilapia del Nilo;Oreochromis niloticus;https://static.inaturalist.org/photos/104437442/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cochinilla del Cañón Gigante;Porcellio dilatatus;https://static.inaturalist.org/photos/345518119/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Gorrión Doméstico;Passer domesticus;https://inaturalist-open-data.s3.amazonaws.com/photos/4608133/small.jpg;No disponible
Cundinamarca;Animales;Introducida;No disponible;Armadillidium nasatum;https://inaturalist-open-data.s3.amazonaws.com/photos/94262585/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Ganso Cisne Asiático;Anser cygnoides;https://inaturalist-open-data.s3.amazonaws.com/photos/204763232/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Asno;Equus asinus;https://inaturalist-open-data.s3.amazonaws.com/photos/140505310/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Ganso Cisne (Híbrido);Anser anser × cygnoides;https://inaturalist-open-data.s3.amazonaws.com/photos/258320879/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Hormiga Africana Fantasma;Tapinoma melanocephalum;https://inaturalist-open-data.s3.amazonaws.com/photos/174512993/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Mosca del Mediterráneo;Ceratitis capitata;https://inaturalist-open-data.s3.amazonaws.com/photos/112208840/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Pavorreal;Pavo cristatus;https://inaturalist-open-data.s3.amazonaws.com/photos/165318600/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Moscarda Azul;Calliphora vicina;https://inaturalist-open-data.s3.amazonaws.com/photos/412089249/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cabra Doméstica;Capra hircus;https://inaturalist-open-data.s3.amazonaws.com/photos/6035700/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Mosquito Tigre Asiático;Aedes albopictus;https://inaturalist-open-data.s3.amazonaws.com/photos/67195084/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Carpa Asiática Dorada;Carassius auratus;https://static.inaturalist.org/photos/203973907/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Canario;Serinus canaria;https://inaturalist-open-data.s3.amazonaws.com/photos/12383875/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Vacuno Taurino-Cebuino;Bos indicus × taurus;https://inaturalist-open-data.s3.amazonaws.com/photos/5315853/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Avispa Papelera Europea;Polistes dominula;https://inaturalist-open-data.s3.amazonaws.com/photos/211116756/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Mosca Doméstica;Musca domestica;https://inaturalist-open-data.s3.amazonaws.com/photos/79611144/small.jpeg;No disponible
Cundinamarca;Animales;Introducida;Mariquita de Dos Puntos;Adalia bipunctata;https://inaturalist-open-data.s3.amazonaws.com/photos/99123924/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Borrego Doméstico;Ovis aries;https://inaturalist-open-data.s3.amazonaws.com/photos/306482449/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Avispa Bandera de Ojos Azules;Evania appendigaster;https://inaturalist-open-data.s3.amazonaws.com/photos/42961844/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cochinilla Europea;Porcellionides pruinosus;https://inaturalist-open-data.s3.amazonaws.com/photos/1751661/small.jpg;No disponible
Cundinamarca;Animales;Introducida;No disponible;Monomorium floricola;https://inaturalist-open-data.s3.amazonaws.com/photos/144466455/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Coqui Antillano;Eleutherodactylus johnstonei;https://inaturalist-open-data.s3.amazonaws.com/photos/35568/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Jabalí Europeo;Sus scrofa;https://inaturalist-open-data.s3.amazonaws.com/photos/414500081/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Conejo Europeo;Oryctolagus cuniculus;https://inaturalist-open-data.s3.amazonaws.com/photos/411686740/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Cisne Negro;Cygnus atratus;https://inaturalist-open-data.s3.amazonaws.com/photos/31432920/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Avestruz;Struthio camelus;https://static.inaturalist.org/photos/2568822/small.jpg;No disponible
Cundinamarca;Animales;Introducida;Geco Indopacifico;Hemidactylus garnotii;https://static.inaturalist.org/photos/6243959/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;Carretón Rosado;Trifolium pratense;https://inaturalist-open-data.s3.amazonaws.com/photos/35545444/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;Tuno Esmeraldo;Miconia squamulosa;https://inaturalist-open-data.s3.amazonaws.com/photos/19724860/small.jpeg;No disponible
Cundinamarca;Plantas;Nativa;Tominejero;Palicourea lineariflora;https://static.inaturalist.org/photos/35430973/small.jpeg;No disponible
Cundinamarca;Plantas;Nativa;Choroticos;Alonsoa meridionalis;https://inaturalist-open-data.s3.amazonaws.com/photos/56922001/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;Alcaparro;Senna viarum;https://inaturalist-open-data.s3.amazonaws.com/photos/10776063/small.jpeg;No disponible
Cundinamarca;Plantas;Nativa;Marimonia;Erigeron karvinskianus;https://inaturalist-open-data.s3.amazonaws.com/photos/94408/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;Amargoso;Ageratina asclepiadea;https://inaturalist-open-data.s3.amazonaws.com/photos/8074125/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;No disponible;Oxalis spiralis;https://inaturalist-open-data.s3.amazonaws.com/photos/120711484/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;No disponible;Asplundianthus arcuans;https://inaturalist-open-data.s3.amazonaws.com/photos/12622233/small.jpeg;No disponible
Cundinamarca;Plantas;Nativa;Frailejón de Guasca;Espeletia killipii;https://static.inaturalist.org/photos/13125020/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;No disponible;Meriania aguaditensis;https://inaturalist-open-data.s3.amazonaws.com/photos/80101457/small.jpeg;No disponible
Cundinamarca;Plantas;Nativa;No disponible;Espeletia pleiochasia;https://static.inaturalist.org/photos/45205209/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;Frailejón de Arcabuco;Espeletia garciae;https://inaturalist-open-data.s3.amazonaws.com/photos/8925202/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;No disponible;Espeletia colombiana;https://static.inaturalist.org/photos/87438024/small.jpg;No disponible
Cundinamarca;Plantas;Nativa;No disponible;Prunus guanaiensis;No disponible;https://colombia.inaturalist.org/assets/iconic_taxa/plantae-75px.png
Cundinamarca;Plantas;Nativa;No disponible;Phlegmariurus ocananus;No disponible;https://colombia.inaturalist.org/assets/iconic_taxa/plantae-75px.png
Cundinamarca;Plantas;Endémica;No disponible;Prunus guanaiensis;No disponible;https://colombia.inaturalist.org/assets/iconic_taxa/plantae-75px.png
Cundinamarca;Plantas;Endémica;No disponible;Phlegmariurus ocananus;No disponible;https://colombia.inaturalist.org/assets/iconic_taxa/plantae-75px.png
Cundinamarca;Plantas;Introducida;Dedalera;Digitalis purpurea;https://inaturalist-open-data.s3.amazonaws.com/photos/179728943/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Ojo de Poeta;Thunbergia alata;https://static.inaturalist.org/photos/152840638/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Fucsia Boliviana;Fuchsia boliviana;https://inaturalist-open-data.s3.amazonaws.com/photos/175915132/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Carretón Blanco;Trifolium repens;https://inaturalist-open-data.s3.amazonaws.com/photos/64586855/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Jazmín del Cabo;Pittosporum undulatum;https://inaturalist-open-data.s3.amazonaws.com/photos/46938687/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Nudosilla Africana;Persicaria capitata;https://inaturalist-open-data.s3.amazonaws.com/photos/5625862/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;China Gigante;Impatiens sodenii;https://inaturalist-open-data.s3.amazonaws.com/photos/72074415/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Diente de León;Taraxacum officinale;https://inaturalist-open-data.s3.amazonaws.com/photos/103385379/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Mermelada;Streptosolen jamesonii;https://static.inaturalist.org/photos/351852281/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Cardo Común;Cirsium vulgare;https://static.inaturalist.org/photos/47950246/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Hierba Doncella Mediterránea;Vinca major;https://inaturalist-open-data.s3.amazonaws.com/photos/187076568/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Higuerilla;Ricinus communis;https://static.inaturalist.org/photos/61079958/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Acacia Negra de Tasmania;Acacia melanoxylon;https://inaturalist-open-data.s3.amazonaws.com/photos/5363/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Pestañitas;Euphorbia peplus;https://inaturalist-open-data.s3.amazonaws.com/photos/51646215/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;No disponible;Kalanchoe densiflora;https://inaturalist-open-data.s3.amazonaws.com/photos/76628161/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Farolito Japonés;Callianthe picta;https://inaturalist-open-data.s3.amazonaws.com/photos/62849647/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Achicoria;Hypochaeris radicata;https://inaturalist-open-data.s3.amazonaws.com/photos/49330430/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Eugenia;Syzygium paniculatum;https://inaturalist-open-data.s3.amazonaws.com/photos/1541077/small.jpg;No disponible
Cundinamarca;Plantas;Introducida;Capuchina Sudamericana;Tropaeolum majus;https://static.inaturalist.org/photos/30477591/small.jpeg;No disponible
Cundinamarca;Plantas;Introducida;Cerezo Criollo;Prunus serotina;https://inaturalist-open-data.s3.amazonaws.com/photos/14006/small.jpg;No disponible
